IdentificacaoMateria,DadosBasicosMateria,Classificacoes,Assunto,AtualizacoesRecentes
"{'CodigoMateria': '160708', 'SiglaCasaIdentificacaoMateria': 'SF', 'NomeCasaIdentificacaoMateria': 'Senado Federal', 'SiglaSubtipoMateria': 'PL', 'DescricaoSubtipoMateria': 'PROJETO DE LEI', 'NumeroMateria': '05206', 'AnoMateria': '2023', 'DescricaoObjetivoProcesso': 'Revisora', 'DescricaoIdentificacaoMateria': 'PL 5206/2023', 'IndicadorTramitando': 'Não', 'IdentificacaoProcesso': '8572976'}","{'EmentaMateria': 'Institui marco regulatório do Sistema Nacional de Cultura (SNC), para garantia dos direitos culturais, organizado em regime de colaboração entre os entes federativos para gestão conjunta das políticas públicas de cultura.', 'IndexacaoMateria': 'CRIAÇÃO ,  LEI FEDERAL ,  NORMAS ,  SISTEMA NACIONAL ,  GARANTIA ,  DIREITOS ,  ACESSO ,  BENS CULTURAIS ,  COLABORAÇÃO ,  ENTE FEDERADO ,  GESTÃO ,  POLITICA PUBLICA ,  CULTURA ,  DEFINIÇÃO ,  PRINCIPIO JURIDICO ,  DEVERES ,  ESTADO ,  ORGANIZAÇÃO ,  COORDENAÇÃO ,  ATUAÇÃO ,  COMPETENCIA ,  ORGÃOS ,  AMBITO ,  UNIÃO ,  ESTADOS ,  DISTRITO FEDERAL (DF) ,  MUNICIPIOS ,  FONTE ,  RECURSOS FINANCEIROS .', 'IndicadorComplementar': 'Não', 'DataApresentacao': '2023-10-25'}","{'Classificacao': [{'CodigoClasse': '33685850', 'DescricaoClasse': 'Administração Pública Direta', 'DescricaoClasseHierarquica': 'Administração Pública / Organização Administrativa / Administração Pública Direta'}, {'CodigoClasse': '33808987', 'DescricaoClasse': 'Cultura', 'DescricaoClasseHierarquica': 'Política Social / Cultura'}]}",,"{'Atualizacao': {'InformacaoAtualizada': 'PUBLICACAO_OFICIAL', 'DataUltimaAtualizacao': '2024-03-20 11:16:00'}}"
"{'CodigoMateria': '160723', 'SiglaCasaIdentificacaoMateria': 'SF', 'NomeCasaIdentificacaoMateria': 'Senado Federal', 'SiglaSubtipoMateria': 'PL', 'DescricaoSubtipoMateria': 'PROJETO DE LEI', 'NumeroMateria': '05231', 'AnoMateria': '2023', 'DescricaoObjetivoProcesso': 'Emenda', 'DescricaoIdentificacaoMateria': 'PL 5231/2023 (Emenda-CD)', 'IndicadorTramitando': 'Sim', 'IdentificacaoProcesso': '8573920'}","{'EmentaMateria': 'Emenda da Câmara dos Deputados ao Projeto de Lei nº 1.220-D de 2011 do Senado Federal (PLS nº 85/2011 na Casa de origem), que “Altera a Lei nº 12.340, de 1º de dezembro de 2010, que ‘dispõe sobre o Sistema Nacional de Defesa Civil - SINDEC, sobre as transferências de recursos para ações de socorro, assistência às vítimas, restabelecimento de serviços essenciais e reconstrução nas áreas atingidas por desastre, e sobre o Fundo Especial para Calamidades Públicas, e dá outras providências’, para socorrer agricultores familiares atingidos por desastres naturais”.', 'IndexacaoMateria': 'ALTERAÇÃO ,  LEI FEDERAL ,  PROIBIÇÃO ,  UTILIZAÇÃO ,  RECURSOS ,  FUNDO ESPECIAL PARA CALAMIDADE PUBLICA (FUNCAP) ,  RECUPERAÇÃO ,  ATIVIDADE ECONOMICA ,  LOCAL ,  AREA DE PRESERVAÇÃO PERMANENTE . EMENDA ,  CAMARA DOS DEPUTADOS ,  ALTERAÇÃO ,  SISTEMA NACIONAL DE DEFESA CIVIL (SINDEC) ,  ACRESCIMO ,  DISPOSITIVOS ,  INCLUSÃO ,  DESTINAÇÃO ,  RECURSOS ,  FUNDO ESPECIAL PARA CALAMIDADE PUBLICA (FUNCAP) ,  RECONSTITUIÇÃO ,  SOLO ,  ASSISTENCIA FINANCEIRA ,  AUXILIO ,  AGRICULTOR ,  OBJETIVO ,  INVESTIMENTO ,  RECUPERAÇÃO ,  PROPRIEDADE ,  FAMILIA ,  SUBSISTENCIA ,  TRABALHO RURAL ,  ATIVIDADE AGRICOLA ,  VITIMA ,  DESASTRE ,  INUNDAÇÃO ,  ZONA RURAL .', 'IndicadorComplementar': 'Não', 'DataApresentacao': '2023-10-26'}","{'Classificacao': [{'CodigoClasse': '33804820', 'DescricaoClasse': 'Fundos Públicos', 'DescricaoClasseHierarquica': 'Economia e Desenvolvimento / Finanças Públicas / Fundos Públicos'}, {'CodigoClasse': '33809453', 'DescricaoClasse': 'Calamidade Pública e Emergência Social', 'DescricaoClasseHierarquica': 'Política Social / Proteção Social / Calamidade Pública e Emergência Social'}, {'CodigoClasse': '33809619', 'DescricaoClasse': 'Segurança Pública', 'DescricaoClasseHierarquica': 'Soberania, Defesa Nacional e Ordem Pública / Defesa do Estado e das Instituições Democráticas / Segurança Pública'}, {'CodigoClasse': '33809664', 'DescricaoClasse': 'Espaços Especialmente Protegidos', 'DescricaoClasseHierarquica': 'Meio Ambiente / Espaços Especialmente Protegidos'}]}",,"{'Atualizacao': {'InformacaoAtualizada': 'EVENTO_LEGISLATIVO', 'DataUltimaAtualizacao': '2024-03-22 12:08:12'}}"
"{'CodigoMateria': '160739', 'SiglaCasaIdentificacaoMateria': 'SF', 'NomeCasaIdentificacaoMateria': 'Senado Federal', 'SiglaSubtipoMateria': 'PL', 'DescricaoSubtipoMateria': 'PROJETO DE LEI', 'NumeroMateria': '03466', 'AnoMateria': '2023', 'DescricaoObjetivoProcesso': 'Revisora', 'DescricaoIdentificacaoMateria': 'PL 3466/2023', 'IndicadorTramitando': 'Sim', 'IdentificacaoProcesso': '8574430'}","{'EmentaMateria': 'Institui o Dia Nacional do Hematologista e do Hemoterapeuta.', 'IndexacaoMateria': 'CRIAÇÃO ,  LEI FEDERAL ,  DIA NACIONAL ,  MEDICO ,  HEMATOLOGIA ,  TERAPIA ALTERNATIVA ,  SANGUE HUMANO .', 'IndicadorComplementar': 'Não', 'DataApresentacao': '2023-10-30'}","{'Classificacao': {'CodigoClasse': '33805332', 'DescricaoClasse': 'Data Comemorativa', 'DescricaoClasseHierarquica': 'Honorífico / Data Comemorativa'}}",,"{'Atualizacao': {'InformacaoAtualizada': 'EVENTO_LEGISLATIVO', 'DataUltimaAtualizacao': '2024-03-20 08:37:44'}}"
"{'CodigoMateria': '160774', 'SiglaCasaIdentificacaoMateria': 'SF', 'NomeCasaIdentificacaoMateria': 'Senado Federal', 'SiglaSubtipoMateria': 'PL', 'DescricaoSubtipoMateria': 'PROJETO DE LEI', 'NumeroMateria': '05300', 'AnoMateria': '2023', 'DescricaoObjetivoProcesso': 'Iniciadora', 'DescricaoIdentificacaoMateria': 'PL 5300/2023', 'IndicadorTramitando': 'Sim', 'IdentificacaoProcesso': '8576849'}","{'EmentaMateria': 'Dispõe sobre a profissão de cuidador de crianças e de cuidador de idosos e dá outras providências.', 'IndexacaoMateria': 'CRIAÇÃO ,  LEI FEDERAL ,  REGULAMENTAÇÃO ,  EXERCICIO PROFISSIONAL ,  ACOMPANHAMENTO ,  ASSISTENCIA ,  CRIANÇA ,  ADOLESCENTE ,  CUIDADOR DE IDOSO ,  REQUISITOS ,  DIREITOS ,  DEVERES .', 'IndicadorComplementar': 'Não', 'DataApresentacao': '2023-11-01'}","{'Classificacao': [{'CodigoClasse': '33809092', 'DescricaoClasse': 'Regulamentação Profissional', 'DescricaoClasseHierarquica': 'Política Social / Trabalho e Emprego / Regulamentação Profissional'}, {'CodigoClasse': '33809378', 'DescricaoClasse': 'Idosos', 'DescricaoClasseHierarquica': 'Política Social / Proteção Social / Idosos'}, {'CodigoClasse': '33809393', 'DescricaoClasse': 'Crianças e Adolescentes', 'DescricaoClasseHierarquica': 'Política Social / Proteção Social / Crianças e Adolescentes'}]}",,"{'Atualizacao': {'InformacaoAtualizada': 'EVENTO_LEGISLATIVO', 'DataUltimaAtualizacao': '2024-03-21 11:29:45'}}"
"{'CodigoMateria': '160775', 'SiglaCasaIdentificacaoMateria': 'SF', 'NomeCasaIdentificacaoMateria': 'Senado Federal', 'SiglaSubtipoMateria': 'PL', 'DescricaoSubtipoMateria': 'PROJETO DE LEI', 'NumeroMateria': '05301', 'AnoMateria': '2023', 'DescricaoObjetivoProcesso': 'Iniciadora', 'DescricaoIdentificacaoMateria': 'PL 5301/2023', 'IndicadorTramitando': 'Não', 'IdentificacaoProcesso': '8576856'}","{'EmentaMateria': 'Concede ao município de Borda da Mata, em Minas Gerais, o título de Capital Nacional do Pijama.', 'IndexacaoMateria': 'CRIAÇÃO ,  LEI FEDERAL ,  CONCESSÃO ,  MUNICIPIO ,  BORDA DA MATA (MG) ,  TITULO ,  CAPITAL NACIONAL ,  VESTUARIO .', 'IndicadorComplementar': 'Não', 'DataApresentacao': '2023-11-01', 'DataLeitura': '2023-11-01'}","{'Classificacao': {'CodigoClasse': '33805347', 'DescricaoClasse': 'Homenagem', 'DescricaoClasseHierarquica': 'Honorífico / Homenagem'}}",,"{'Atualizacao': {'InformacaoAtualizada': 'EVENTO_LEGISLATIVO', 'DataUltimaAtualizacao': '2024-03-21 19:03:58'}}"
"{'CodigoMateria': '160800', 'SiglaCasaIdentificacaoMateria': 'SF', 'NomeCasaIdentificacaoMateria': 'Senado Federal', 'SiglaSubtipoMateria': 'PL', 'DescricaoSubtipoMateria': 'PROJETO DE LEI', 'NumeroMateria': '03057', 'AnoMateria': '2021', 'DescricaoObjetivoProcesso': 'Revisora', 'DescricaoIdentificacaoMateria': 'PL 3057/2021', 'IndicadorTramitando': 'Não', 'IdentificacaoProcesso': '8577214'}","{'EmentaMateria': 'Institui o Dia Nacional da Mulher Sambista.', 'IndexacaoMateria': 'CRIAÇÃO ,  LEI FEDERAL ,  COMEMORAÇÃO ,  DIA NACIONAL ,  MULHER ,  DANÇA ,  MUSICA ,  MES ,  ABRIL .', 'IndicadorComplementar': 'Não', 'DataApresentacao': '2023-11-01'}","{'Classificacao': {'CodigoClasse': '33805332', 'DescricaoClasse': 'Data Comemorativa', 'DescricaoClasseHierarquica': 'Honorífico / Data Comemorativa'}}",,"{'Atualizacao': {'InformacaoAtualizada': 'PUBLICACAO_OFICIAL', 'DataUltimaAtualizacao': '2024-03-20 15:35:27'}}"
"{'CodigoMateria': '160801', 'SiglaCasaIdentificacaoMateria': 'SF', 'NomeCasaIdentificacaoMateria': 'Senado Federal', 'SiglaSubtipoMateria': 'PL', 'DescricaoSubtipoMateria': 'PROJETO DE LEI', 'NumeroMateria': '00570', 'AnoMateria': '2022', 'DescricaoObjetivoProcesso': 'Revisora', 'DescricaoIdentificacaoMateria': 'PL 570/2022', 'IndicadorTramitando': 'Não', 'IdentificacaoProcesso': '8577224'}","{'EmentaMateria': 'Cria a Rota Turística do Caminho das Missões, no Estado do Rio Grande do Sul.', 'IndexacaoMateria': 'CRIAÇÃO ,  LEI FEDERAL ,  ROTA ,  TURISMO ,  ESTADO DO RIO GRANDE DO SUL (RS) ,  DESENVOLVIMENTO ,  ATIVIDADE ,  MUNICIPIOS .', 'IndicadorComplementar': 'Não', 'DataApresentacao': '2023-11-01'}","{'Classificacao': [{'CodigoClasse': '33804925', 'DescricaoClasse': 'Turismo', 'DescricaoClasseHierarquica': 'Economia e Desenvolvimento / Indústria, Comércio e Serviços / Turismo'}, {'CodigoClasse': '33808987', 'DescricaoClasse': 'Cultura', 'DescricaoClasseHierarquica': 'Política Social / Cultura'}]}",,"{'Atualizacao': {'InformacaoAtualizada': 'DOCUMENTO', 'DataUltimaAtualizacao': '2024-03-21 19:10:42'}}"
"{'CodigoMateria': '160804', 'SiglaCasaIdentificacaoMateria': 'SF', 'NomeCasaIdentificacaoMateria': 'Senado Federal', 'SiglaSubtipoMateria': 'PL', 'DescricaoSubtipoMateria': 'PROJETO DE LEI', 'NumeroMateria': '01262', 'AnoMateria': '2022', 'DescricaoObjetivoProcesso': 'Revisora', 'DescricaoIdentificacaoMateria': 'PL 1262/2022', 'IndicadorTramitando': 'Sim', 'IdentificacaoProcesso': '8577248'}","{'EmentaMateria': 'Institui o Dia Nacional da Conscientização sobre a Dermatite Atópica.', 'IndexacaoMateria': 'CRIAÇÃO ,  LEI FEDERAL ,  DIA NACIONAL ,  CONSCIENTIZAÇÃO ,  PREVENÇÃO ,  TRATAMENTO ,  COMBATE ,  DOENÇA ,  PELE ,  MES ,  SETEMBRO .', 'IndicadorComplementar': 'Não', 'DataApresentacao': '2023-11-01'}","{'Classificacao': {'CodigoClasse': '33805332', 'DescricaoClasse': 'Data Comemorativa', 'DescricaoClasseHierarquica': 'Honorífico / Data Comemorativa'}}",,"{'Atualizacao': {'InformacaoAtualizada': 'EVENTO_LEGISLATIVO', 'DataUltimaAtualizacao': '2024-03-20 10:45:51'}}"
"{'CodigoMateria': '160918', 'SiglaCasaIdentificacaoMateria': 'SF', 'NomeCasaIdentificacaoMateria': 'Senado Federal', 'SiglaSubtipoMateria': 'PL', 'DescricaoSubtipoMateria': 'PROJETO DE LEI', 'NumeroMateria': '04719', 'AnoMateria': '2020', 'DescricaoObjetivoProcesso': 'Revisora', 'DescricaoIdentificacaoMateria': 'PL 4719/2020', 'IndicadorTramitando': 'Sim', 'IdentificacaoProcesso': '8578310'}","{'EmentaMateria': 'Estabelece a isenção de tributos federais para a doação de medicamentos à União, aos Estados, ao Distrito Federal e aos Municípios, às santas casas de misericórdia, à Cruz Vermelha Brasileira e a entidades beneficentes certificadas na forma da Lei Complementar nº 187, de 16 de dezembro de 2021.', 'IndexacaoMateria': 'CRIAÇÃO ,  LEI FEDERAL ,  ISENÇÃO FISCAL ,  CONTRIBUIÇÃO SOCIAL ,  PROGRAMA DE INTEGRAÇÃO SOCIAL E PROGRAMA DE FORMAÇÃO DO PATRIMONIO DO SERVIDOR PUBLICO (PIS-PASEP) ,  CONTRIBUIÇÃO PARA FINANCIAMENTO DA SEGURIDADE SOCIAL (COFINS) ,  IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS (IPI) ,  HIPOTESE ,  DOAÇÃO ,  MEDICAMENTOS ,  DESTINAÇÃO ,  UNIÃO ,  ESTADOS ,  DISTRITO FEDERAL (DF) ,  MUNICIPIOS ,  SANTA CASA DE MISERICORDIA ,  CRUZ VERMELHA ,  INSTITUIÇÃO BENEFICENTE ,  ATUAÇÃO ,  ASSISTENCIA SOCIAL ,  SAUDE ,  EDUCAÇÃO ,  COMPETENCIA ,  REGULAMENTAÇÃO ,  SECRETARIA ESPECIAL ,  RECEITA FEDERAL DO BRASIL .', 'IndicadorComplementar': 'Não', 'DataApresentacao': '2023-11-07'}","{'Classificacao': [{'CodigoClasse': '33804955', 'DescricaoClasse': 'Desoneração Fiscal', 'DescricaoClasseHierarquica': 'Economia e Desenvolvimento / Tributos / Desoneração Fiscal'}, {'CodigoClasse': '33804986', 'DescricaoClasse': 'Imposto sobre Produtos Industrializados (IPI)', 'DescricaoClasseHierarquica': 'Economia e Desenvolvimento / Tributos / Imposto sobre Produtos Industrializados (IPI)'}, {'CodigoClasse': '33808942', 'DescricaoClasse': 'Saúde', 'DescricaoClasseHierarquica': 'Política Social / Saúde'}, {'CodigoClasse': '34999627', 'DescricaoClasse': 'Contribuição Social', 'DescricaoClasseHierarquica': 'Economia e Desenvolvimento / Tributos / Contribuição Social'}]}",,"{'Atualizacao': {'InformacaoAtualizada': 'DOCUMENTO', 'DataUltimaAtualizacao': '2024-03-22 11:00:09'}}"
"{'CodigoMateria': '161118', 'SiglaCasaIdentificacaoMateria': 'SF', 'NomeCasaIdentificacaoMateria': 'Senado Federal', 'SiglaSubtipoMateria': 'PL', 'DescricaoSubtipoMateria': 'PROJETO DE LEI', 'NumeroMateria': '05523', 'AnoMateria': '2023', 'DescricaoObjetivoProcesso': 'Iniciadora', 'DescricaoIdentificacaoMateria': 'PL 5523/2023', 'IndicadorTramitando': 'Sim', 'IdentificacaoProcesso': '8587853'}","{'EmentaMateria': 'Altera a Lei nº 11.076, de 30 de dezembro de 2004, para permitir que as instituições financeiras utilizem como lastro de LCA de sua emissão, título de crédito representativo de repasse interfinanceiro.', 'IndexacaoMateria': 'ALTERAÇÃO ,  LEI FEDERAL ,  AUTORIZAÇÃO ,  INSTITUIÇÃO FINANCEIRA ,  EMISSÃO ,  TITULO DE CREDITO ,  Letra de Crédito do Agronegócio (LCA) ,  CONTRATO DE REPASSE ,  OPERAÇÃO FINANCEIRA ,  CREDITO RURAL .', 'IndicadorComplementar': 'Não', 'DataApresentacao': '2023-11-16'}","{'Classificacao': [{'CodigoClasse': '33769191', 'DescricaoClasse': 'Sistema Financeiro Nacional', 'DescricaoClasseHierarquica': 'Economia e Desenvolvimento / Sistema Financeiro Nacional'}, {'CodigoClasse': '33805062', 'DescricaoClasse': 'Agropecuária e Abastecimento', 'DescricaoClasseHierarquica': 'Economia e Desenvolvimento / Agropecuária e Abastecimento'}]}",,"{'Atualizacao': {'InformacaoAtualizada': 'EVENTO_LEGISLATIVO', 'DataUltimaAtualizacao': '2024-03-22 12:08:12'}}"
"{'CodigoMateria': '161225', 'SiglaCasaIdentificacaoMateria': 'SF', 'NomeCasaIdentificacaoMateria': 'Senado Federal', 'SiglaSubtipoMateria': 'PL', 'DescricaoSubtipoMateria': 'PROJETO DE LEI', 'NumeroMateria': '01631', 'AnoMateria': '2022', 'DescricaoObjetivoProcesso': 'Revisora', 'DescricaoIdentificacaoMateria': 'PL 1631/2022', 'IndicadorTramitando': 'Não', 'IdentificacaoProcesso': '8590774'}","{'EmentaMateria': 'Inscreve o nome de Cesare Mansueto Giulio Lattes no Livro dos Heróis e Heroínas da Pátria.', 'IndexacaoMateria': 'CRIAÇÃO ,  LEI FEDERAL ,  HOMENAGEM ,  CIDADÃO ,  PERSONAGEM ILUSTRE ,  FISICO ,  INSCRIÇÃO ,  NOME ,  LIVRO DE HEROIS E HEROINAS DA PATRIA .', 'IndicadorComplementar': 'Não', 'DataApresentacao': '2023-11-22'}","{'Classificacao': {'CodigoClasse': '33805347', 'DescricaoClasse': 'Homenagem', 'DescricaoClasseHierarquica': 'Honorífico / Homenagem'}}",,"{'Atualizacao': {'InformacaoAtualizada': 'DOCUMENTO', 'DataUltimaAtualizacao': '2024-03-21 18:48:12'}}"
"{'CodigoMateria': '161229', 'SiglaCasaIdentificacaoMateria': 'SF', 'NomeCasaIdentificacaoMateria': 'Senado Federal', 'SiglaSubtipoMateria': 'PL', 'DescricaoSubtipoMateria': 'PROJETO DE LEI', 'NumeroMateria': '02748', 'AnoMateria': '2021', 'DescricaoObjetivoProcesso': 'Revisora', 'DescricaoIdentificacaoMateria': 'PL 2748/2021', 'IndicadorTramitando': 'Sim', 'IdentificacaoProcesso': '8590806'}","{'EmentaMateria': 'Altera a Lei nº 11.340, de 7 de agosto de 2006 (Lei Maria da Penha), para incluir o monitoramento eletrônico entre as medidas protetivas de urgência aplicáveis em caso de violência doméstica e familiar contra a mulher.', 'IndexacaoMateria': 'ALTERAÇÃO ,  LEI MARIA DA PENHA ,  INCLUSÃO ,  RELAÇÃO ,  MEDIDA ,  PROTEÇÃO ,  URGENCIA ,  VIOLENCIA DOMESTICA ,  VITIMA ,  MULHER ,  MONITOR ,  FISCALIZAÇÃO ,  APARELHO ELETRONICO ,  AGRESSOR .', 'IndicadorComplementar': 'Não', 'DataApresentacao': '2023-11-22'}","{'Classificacao': [{'CodigoClasse': '33805422', 'DescricaoClasse': 'Processo Penal', 'DescricaoClasseHierarquica': 'Jurídico / Processo / Processo Penal'}, {'CodigoClasse': '33805617', 'DescricaoClasse': 'Direito Penal e Penitenciário', 'DescricaoClasseHierarquica': 'Jurídico / Direito Penal e Penitenciário'}, {'CodigoClasse': '33809408', 'DescricaoClasse': 'Mulheres', 'DescricaoClasseHierarquica': 'Política Social / Proteção Social / Mulheres'}]}",,"{'Atualizacao': {'InformacaoAtualizada': 'EVENTO_LEGISLATIVO', 'DataUltimaAtualizacao': '2024-03-21 10:19:37'}}"
"{'CodigoMateria': '161230', 'SiglaCasaIdentificacaoMateria': 'SF', 'NomeCasaIdentificacaoMateria': 'Senado Federal', 'SiglaSubtipoMateria': 'PL', 'DescricaoSubtipoMateria': 'PROJETO DE LEI', 'NumeroMateria': '00268', 'AnoMateria': '2021', 'DescricaoObjetivoProcesso': 'Revisora', 'DescricaoIdentificacaoMateria': 'PL 268/2021', 'IndicadorTramitando': 'Sim', 'IdentificacaoProcesso': '8590814'}","{'EmentaMateria': 'Altera a Lei nº 9.615, de 24 de março de 1998, para coibir a prática de intimidação sistemática (bullying) no esporte.', 'IndexacaoMateria': 'ALTERAÇÃO ,  LEI FEDERAL ,  LEI PELE ,  NORMAS GERAIS ,  ESPORTE ,  PRINCIPIO JURIDICO ,  CONSCIENTIZAÇÃO ,  COMBATE ,  INTIMIDAÇÃO ,  BULLYING .', 'IndicadorComplementar': 'Não', 'DataApresentacao': '2023-11-22'}","{'Classificacao': {'CodigoClasse': '33809017', 'DescricaoClasse': 'Desporto e Lazer', 'DescricaoClasseHierarquica': 'Política Social / Desporto e Lazer'}}",,"{'Atualizacao': {'InformacaoAtualizada': 'EVENTO_LEGISLATIVO', 'DataUltimaAtualizacao': '2024-03-20 14:24:53'}}"
"{'CodigoMateria': '161296', 'SiglaCasaIdentificacaoMateria': 'SF', 'NomeCasaIdentificacaoMateria': 'Senado Federal', 'SiglaSubtipoMateria': 'PL', 'DescricaoSubtipoMateria': 'PROJETO DE LEI', 'NumeroMateria': '05722', 'AnoMateria': '2023', 'DescricaoObjetivoProcesso': 'Iniciadora', 'DescricaoIdentificacaoMateria': 'PL 5722/2023', 'IndicadorTramitando': 'Sim', 'IdentificacaoProcesso': '8594007'}","{'EmentaMateria': 'Altera o art. 216-B do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 – Código Penal, para aumentar a pena de quem utiliza inteligência artificial para montagem em fotografia, vídeo, áudio ou qualquer outro registro, com o fim de incluir pessoa em cena de nudez ou ato sexual ou libidinoso de caráter íntimo', 'IndexacaoMateria': 'ALTERAÇÃO ,  CODIGO PENAL ,  CIRCUNSTANCIA QUALIFICADORA ,  UTILIZAÇÃO ,  INTELIGENCIA ARTIFICIAL ,  MONTAGEM ,  FOTOGRAFIA ,  VIDEO ,  REGISTRO ,  INCLUSÃO ,  PESSOAS ,  ATO ,  SEXO ,  INTIMIDADE SEXUAL ,  ATO LIBIDINOSO .', 'IndicadorComplementar': 'Não', 'DataApresentacao': '2023-11-27'}","{'Classificacao': [{'CodigoClasse': '33805092', 'DescricaoClasse': 'Ciência, Tecnologia e Informática', 'DescricaoClasseHierarquica': 'Economia e Desenvolvimento / Ciência, Tecnologia e Informática'}, {'CodigoClasse': '33805617', 'DescricaoClasse': 'Direito Penal e Penitenciário', 'DescricaoClasseHierarquica': 'Jurídico / Direito Penal e Penitenciário'}]}",,"{'Atualizacao': {'InformacaoAtualizada': 'DADOS_BASICOS_PROCESSO', 'DataUltimaAtualizacao': '2024-03-22 14:35:14'}}"
"{'CodigoMateria': '161322', 'SiglaCasaIdentificacaoMateria': 'SF', 'NomeCasaIdentificacaoMateria': 'Senado Federal', 'SiglaSubtipoMateria': 'PL', 'DescricaoSubtipoMateria': 'PROJETO DE LEI', 'NumeroMateria': '05739', 'AnoMateria': '2023', 'DescricaoObjetivoProcesso': 'Iniciadora', 'DescricaoIdentificacaoMateria': 'PL 5739/2023', 'IndicadorTramitando': 'Sim', 'IdentificacaoProcesso': '8594870'}","{'EmentaMateria': 'Altera a Lei nº 9.718, de 27 de novembro de 1998, para atualizar o valor máximo de receita bruta total para opção pelo regime de tributação com base no lucro presumido.', 'IndexacaoMateria': 'ALTERAÇÃO ,  LEI FEDERAL ,  ATUALIZAÇÃO ,  VALOR ,  RECEITA BRUTA ,  PESSOA JURIDICA ,  OPÇÃO ,  REGIME JURIDICO ,  TRIBUTAÇÃO ,  BASE DE CALCULO ,  LUCRO PRESUMIDO .', 'IndicadorComplementar': 'Não', 'DataApresentacao': '2023-11-28'}","{'Classificacao': {'CodigoClasse': '33804940', 'DescricaoClasse': 'Tributos', 'DescricaoClasseHierarquica': 'Economia e Desenvolvimento / Tributos'}}",,"{'Atualizacao': [{'InformacaoAtualizada': 'PUBLICACAO_OFICIAL', 'DataUltimaAtualizacao': '2024-03-20 18:37:51'}, {'InformacaoAtualizada': 'PUBLICACAO_OFICIAL', 'DataUltimaAtualizacao': '2024-03-20 18:37:51'}]}"
"{'CodigoMateria': '161415', 'SiglaCasaIdentificacaoMateria': 'SF', 'NomeCasaIdentificacaoMateria': 'Senado Federal', 'SiglaSubtipoMateria': 'PL', 'DescricaoSubtipoMateria': 'PROJETO DE LEI', 'NumeroMateria': '05844', 'AnoMateria': '2023', 'DescricaoObjetivoProcesso': 'Revisora', 'DescricaoIdentificacaoMateria': 'PL 5844/2023', 'IndicadorTramitando': 'Não', 'IdentificacaoProcesso': '8598066'}","{'EmentaMateria': 'Reconhece o Município de Cruzeiro, no Estado de São Paulo, como Capital da Revolução Constitucionalista de 1932.', 'IndexacaoMateria': 'CRIAÇÃO ,  LEI FEDERAL ,  RECONHECIMENTO ,  MUNICIPIO ,  CRUZEIRO (SP) ,  REVOLUÇÃO ,  ESTADO DE SÃO PAULO (SP) ,  OPOSIÇÃO ,  GOVERNO ,  GETULIO VARGAS .', 'IndicadorComplementar': 'Não', 'DataApresentacao': '2023-12-04'}","{'Classificacao': {'CodigoClasse': '33805347', 'DescricaoClasse': 'Homenagem', 'DescricaoClasseHierarquica': 'Honorífico / Homenagem'}}",,"{'Atualizacao': {'InformacaoAtualizada': 'DOCUMENTO', 'DataUltimaAtualizacao': '2024-03-21 18:21:21'}}"
"{'CodigoMateria': '161518', 'SiglaCasaIdentificacaoMateria': 'SF', 'NomeCasaIdentificacaoMateria': 'Senado Federal', 'SiglaSubtipoMateria': 'PL', 'DescricaoSubtipoMateria': 'PROJETO DE LEI', 'NumeroMateria': '05950', 'AnoMateria': '2023', 'DescricaoObjetivoProcesso': 'Iniciadora', 'DescricaoIdentificacaoMateria': 'PL 5950/2023', 'IndicadorTramitando': 'Sim', 'IdentificacaoProcesso': '8602374'}","{'EmentaMateria': 'Altera a Lei nº 9.394, de 20 de dezembro de 1996, que estabelece as diretrizes e bases da educação nacional, para incluir educação e administração financeira nos currículos da educação básica.', 'IndexacaoMateria': 'ALTERAÇÃO ,  LEI FEDERAL ,  LEI DE DIRETRIZES E BASES DA EDUCAÇÃO NACIONAL ,  INCLUSÃO ,  DISCIPLINA ,  EDUCAÇÃO ,  ADMINISTRAÇÃO FINANCEIRA ,  CURRICULO ,  EDUCAÇÃO BASICA .', 'IndicadorComplementar': 'Não', 'DataApresentacao': '2023-12-11'}","{'Classificacao': {'CodigoClasse': '33809288', 'DescricaoClasse': 'Educação Básica', 'DescricaoClasseHierarquica': 'Política Social / Educação / Educação Básica'}}",,"{'Atualizacao': {'InformacaoAtualizada': 'DOCUMENTO', 'DataUltimaAtualizacao': '2024-03-22 14:19:49'}}"
